posttau,postmean0,iteratenr
10.0,0.1708810854887352,1
10.0,0.2790980460279276,2
10.0,0.628521166016981,3
10.0,0.8174780569984343,4
10.0,0.7868735921912375,5
10.0,0.7532593000862757,6
10.0,0.772612770993744,7
10.0,0.8154890182539853,8
10.0,0.7531694611834319,9
10.0,0.8488680928079516,10
10.0,0.9621782535089749,11
10.0,0.7095797534190753,12
10.0,0.7841198033576529,13
10.0,0.7880561510840178,14
10.0,0.7987030988125061,15
10.0,0.7693929762140769,16
10.0,0.7542344091345766,17
10.0,0.7152756781216186,18
10.0,0.8536760772221249,19
10.0,0.7223722738039496,20
10.0,0.722638477145193,21
10.0,0.6163845457294921,22
10.0,0.6205703998198442,23
10.0,0.67123305491345,24
10.0,0.6187346244271286,25
10.0,0.6341498582631672,26
10.0,0.5892682522260575,27
10.0,0.5257370713488587,28
10.0,0.487558880414495,29
10.0,0.512073010639902,30
10.0,0.5171611832048932,31
10.0,0.5525407280548802,32
10.0,0.5808387792329249,33
10.0,0.5323246445891812,34
10.0,0.509338118936508,35
10.0,0.5360603174462962,36
10.0,0.5449568974175927,37
10.0,0.5493480455794902,38
10.0,0.5231489591173546,39
10.0,0.5514256580798361,40
10.0,0.5762595648503623,41
10.0,0.5907092172342792,42
10.0,0.5874319338471906,43
10.0,0.6265003363481906,44
10.0,0.7001665007148707,45
10.0,0.6136475920616996,46
10.0,0.658792183829303,47
10.0,0.6499680290430699,48
10.0,0.6640648253917575,49
10.0,0.7019404356303097,50
10.0,0.8264208622729572,51
10.0,0.7173145599002736,52
10.0,0.7607396911890641,53
10.0,0.6701233682424367,54
10.0,0.61769501099146,55
10.0,0.6513712550919234,56
10.0,0.653001252058282,57
10.0,0.66417228992907,58
10.0,0.6978438124895933,59
10.0,0.7753725460264309,60
10.0,0.7439820862973878,61
10.0,0.6701240372829192,62
10.0,0.7405298017931325,63
10.0,0.6943170597625868,64
10.0,0.7142235939662168,65
10.0,0.7141740898717982,66
10.0,0.6807877179510758,67
10.0,0.637725512715758,68
10.0,0.6504522045425902,69
10.0,0.6526971274534523,70
10.0,0.6249929993985633,71
10.0,0.5922049467293868,72
10.0,0.6319248830880386,73
