f0post
0.8256210998202335
0.8746791243477726
0.8301125429992852
1.0236338656635982
0.8533026374878965
0.7623473064650668
0.8257509681243909
0.6533427523833624
0.9396287980804476
0.9910750537064567
0.8657156692610627
0.8185843637903872
1.1378955121407082
0.8026108568553739
0.8653373254524424
0.9490403137726998
0.9180386168335961
0.861160098533671
1.371502784049479
1.1016052944639336
0.9013841146453512
0.8386351045578836
0.6864613116950133
0.6465892803771325
0.8888239650182731
0.9992752631138074
0.964751059264042
0.924744294657187
0.8414680066885114
0.8617206557707314
0.7927170725001587
0.9885193681157867
1.32653082496676
0.8708282308651928
0.6698412229306702
0.6879550672808772
0.6211628898835823
0.7146273988466437
0.9914824529141549
0.7557405250601753
0.6583774322977406
0.6485722870100858
0.7732204664136665
0.7703470285551023
0.9669910155007834
0.6689143907677061
0.7183613047019357
0.7623092405526538
0.6455940205638948
0.7136555111149379
