posttau,postmean0,iteratenr
10.0,0.3434249929905162,1
0.0,0.33789950407883734,2
0.0,0.7217018335072182,3
0.0,0.7370002578930219,4
0.0,0.8622048815930782,5
0.0,0.7857516793970671,6
0.0,0.8791594843015501,7
0.0,0.7852890731724503,8
0.0,0.9900127615026011,9
0.0,0.801784226381638,10
0.0,0.7886875698549431,11
0.0,0.766422993631505,12
0.0,0.8472738523327501,13
0.0,0.946511251446716,14
0.0,0.7412191016866871,15
0.0,0.8121884515036256,16
0.0,0.7460504168122017,17
0.0,0.6831275297631664,18
0.0,0.7889883604216322,19
0.0,0.8447331573333824,20
0.0,0.7441983523547171,21
0.0,0.7813430688539428,22
0.0,0.7208754724717202,23
0.0,0.7412191016866871,24
0.0,0.9032222962792942,25
0.0,0.9775686274831179,26
0.0,0.9289800835948332,27
0.0,0.856365618690432,28
0.0,0.8647133616488989,29
0.0,0.7736478719250337,30
0.0,0.7361389567532881,31
0.0,0.7705891017372967,32
0.0,0.6310282957536838,33
0.0,0.7060940906413986,34
0.0,0.7357995125215341,35
0.0,0.6892469500613453,36
0.0,0.6544093754698346,37
0.0,0.6768336065010087,38
0.0,0.7276707816581361,39
0.0,0.8638917390905567,40
0.0,0.8521242861171588,41
0.0,0.7919110686228348,42
0.0,0.767572922500082,43
0.0,0.8151361183505087,44
0.0,0.7897840608927551,45
0.0,0.8306194848356244,46
0.0,0.7242516004026274,47
0.0,0.6538343869562198,48
0.0,0.8252269038972685,49
0.0,0.7633536323337292,50
0.0,0.799554992730243,51
0.0,0.7948781738815983,52
0.0,0.8142323819879931,53
0.0,0.9268202103464713,54
0.0,0.8258449068518301,55
0.0,0.8922177554013533,56
0.0,0.8270135324156932,57
0.0,0.713257078493352,58
0.0,0.6569631643141128,59
0.0,0.6608340059353918,60
0.0,0.6685756891779497,61
0.0,0.6830561690500734,62
0.0,0.785967069603248,63
0.0,1.0283262718950243,64
0.0,1.0089720637886295,65
0.0,1.1419559072394674,66
0.0,1.3169724591814398,67
0.0,1.0546189466164644,68
0.0,1.12463368965096,69
0.0,0.7710496059520339,70
0.0,0.9709961424407789,71
0.0,0.7001531003551251,72
0.0,0.6492214810715549,73
0.0,0.6615433332724372,74
0.0,0.6887374664483981,75
0.0,0.7532712232694645,76
0.0,0.652930220224808,77
0.0,0.9283508160634875,78
0.0,0.6497687059405745,79
0.0,0.8743240619624629,80
0.0,1.0719456291034246,81
0.0,0.8213943327802382,82
0.0,0.7833778961387192,83
0.0,0.7482161166111567,84
0.0,0.839823326874186,85
0.0,1.073957206797316,86
0.0,0.8490547967639851,87
0.0,0.6866738945695489,88
0.0,0.6910364374966558,89
0.0,0.6646036625535867,90
0.0,0.7545043701439182,91
0.0,0.7762126732195733,92
0.0,0.7944173664235349,93
0.0,0.6686455519685955,94
0.0,0.7565499244054295,95
0.0,1.0316135933825075,96
0.0,0.846284879819522,97
0.0,0.6430436837891488,98
0.0,0.7259122701904053,99
0.0,1.0105925805319163,100
0.0,0.9527192269981913,101
0.0,1.03018853428512,102
0.0,0.9546146629915111,103
0.0,0.6643881671025587,104
0.0,0.791698953329172,105
0.0,0.640045834596454,106
0.0,0.6920737414702238,107
0.0,0.7080093630240747,108
0.0,0.8550072701691234,109
0.0,0.8825327552951181,110
0.0,0.6484962987723781,111
0.0,0.6665242962485476,112
0.0,0.6851838723496473,113
0.0,0.7910665672471351,114
0.0,0.7769409380824271,115
0.0,0.7509625540764777,116
0.0,0.6819339564259018,117
0.0,1.0503050398484572,118
0.0,0.8214179102581927,119
0.0,0.6925336540952777,120
0.0,0.6472778784115497,121
0.0,0.700270333421563,122
0.0,0.8224638201230153,123
0.0,0.7464017894858437,124
0.0,0.918553396455593,125
0.0,0.8686781812446154,126
0.0,0.7488695291142218,127
0.0,0.8256774781246947,128
0.0,0.7116035717768193,129
0.0,0.72580247895058,130
0.0,0.7948980254562291,131
0.0,1.1504170556906308,132
0.0,0.890972036463402,133
0.0,0.77609853709113,134
0.0,0.8232150946366885,135
0.0,0.7007019907659138,136
0.0,0.707780568693359,137
0.0,0.7855854838756027,138
0.0,0.6450109049433539,139
0.0,0.6208450923777096,140
0.0,0.7822194014444607,141
0.0,0.9255657130350421,142
0.0,0.9249026077199295,143
0.0,1.0426935947999716,144
0.0,0.7967179039248156,145
0.0,0.6487739562952358,146
0.0,0.6826545111447698,147
0.0,0.6417339530647104,148
0.0,0.633398380079517,149
0.0,0.822198519317656,150
0.0,0.6970874176482954,151
0.0,0.7386652348888156,152
0.0,0.6863175840620669,153
0.0,0.6483121793739073,154
0.0,0.6611431245985725,155
0.0,0.7023249110773673,156
0.0,0.8592281615219165,157
0.0,0.7361193204874225,158
0.0,0.6967935919840244,159
0.0,0.9665995009952772,160
0.0,0.8957299776528204,161
0.0,0.9535854852451169,162
0.0,0.8421308380670953,163
0.0,1.0280532611226898,164
0.0,0.7351732090200588,165
0.0,0.6581195076908771,166
0.0,0.703541590643681,167
0.0,0.6494370616103486,168
0.0,0.6461215350347853,169
0.0,0.7742646792528913,170
