lower,upper,ave,x
0.08611568755529746,0.11367286723729918,0.09966257691652307,0.0
0.08611568755529746,0.11367286723729918,0.09966257691652307,0.12040133779264214
0.08611568755529746,0.11367286723729918,0.09966257691652307,0.2408026755852843
0.08611568755529746,0.11367286723729918,0.09966257691652307,0.3612040133779264
0.08611568755529746,0.11367286723729918,0.09966257691652307,0.4816053511705686
0.0787363776996522,0.10689134677183125,0.09130214872141611,0.6020066889632107
0.078395862180019,0.10655083125219808,0.09025095378695398,0.7224080267558528
0.07819054206150176,0.10369537773112147,0.08847333659582027,0.842809364548495
0.07805728140765644,0.10356211707727615,0.08827216898482029,0.9632107023411371
0.07796591834209829,0.09954970211529929,0.08761640255640755,1.0836120401337792
0.07790056687873434,0.09948435065193534,0.0875510510930436,1.2040133779264215
0.07785221418661513,0.09921970916012655,0.08714707548243428,1.3244147157190636
0.07781543799882605,0.09080962343892517,0.08486383874223823,1.4448160535117056
0.07778681747707096,0.09078100291717009,0.08479536607608183,1.565217391304348
0.07730575580353716,0.09075829340929585,0.0846936641601088,1.68561872909699
0.07728743493142332,0.090739972537182,0.08467534328799496,1.806020066889632
0.07727244064007582,0.09072497824583453,0.0846603489966475,1.9264214046822743
0.07726001373827261,0.0907125513440313,0.08446325228019011,2.0468227424749164
0.07724959987368629,0.09070213747944499,0.0844528384156038,2.1672240802675584
0.077240786620499,0.0906933242262577,0.08444402516241653,2.2876254180602005
0.0772332620078453,0.09068579961360398,0.08430118018713552,2.408026755852843
0.07722678652718439,0.09067932413294308,0.0842947047064746,2.528428093645485
0.07722117383481551,0.0906737114405742,0.08428909201410575,2.648829431438127
0.07721627719437675,0.09066881480013544,0.084284195373667,2.769230769230769
0.07721197978786823,0.09066451739362692,0.08427989796715847,2.8896321070234112
0.07720818768321777,0.09066072528897647,0.084276105862508,3.0100334448160537
0.07720482465742948,0.09065736226318816,0.0842727428367197,3.130434782608696
0.07720182833613955,0.09065436594189824,0.0842697465154298,3.250836120401338
0.07719914728046091,0.09065168488621961,0.08424805731107907,3.37123745819398
0.07719673876448177,0.09064927637024046,0.0841179733420401,3.491638795986622
0.07719456706243244,0.09064710466819113,0.08411580163999076,3.612040133779264
0.05427032961605756,0.07586010996368055,0.06604626302946183,3.7324414715719065
0.05426854598946018,0.07585832633708317,0.06604447940286447,3.8528428093645486
0.054266922040950474,0.07585670238857346,0.06604285545435473,3.9732441471571907
0.05426543926400937,0.07585521961163237,0.06604137267741363,4.093645484949833
0.05426408175755636,0.07585386210517936,0.06604001517096063,4.214046822742475
0.0542628357978628,0.07585261614548579,0.06603876921126706,4.334448160535117
0.054261689490332915,0.0758514698379559,0.06603762290373717,4.454849498327759
0.05426063248456596,0.07585041283218896,0.06591303139481228,4.575250836120401
0.05425965573989,0.075849436087513,0.0659120546501363,4.695652173913044
0.05425875133140254,0.07584853167902554,0.06591115024164886,4.816053511705686
0.05425791228871349,0.07584769263633649,0.0659103111989598,4.936454849498328
0.05425713246123731,0.07584691280886031,0.06590953137148362,5.05685618729097
0.045369671748332736,0.054348882098263086,0.04919928482882072,5.177257525083612
0.04536899463132381,0.05434820498125416,0.04919860771181178,5.297658862876254
0.04536836215195893,0.054347572501889284,0.04919797523244691,5.418060200668896
0.04536777047121412,0.05434698082114447,0.0491973835517021,5.538461538461538
0.04536721615407859,0.054346426504008935,0.049196829234566565,5.65886287625418
0.04536669611958699,0.05434590646951734,0.049196309200074964,5.7792642140468224
0.045366207597915674,0.05434541794784602,0.04919582067840365,5.8996655518394645
