posttau,postmean0,iteratenr
10.0,0.2543160821065464,1
10.0,0.27788851623350974,2
10.0,0.4862089463168458,3
10.0,0.664343275563612,4
10.0,0.6523391342296749,5
10.0,0.701393880134552,6
10.0,0.6296852668515289,7
10.0,0.6135721115539022,8
10.0,0.602024652169799,9
10.0,0.6486397851805088,10
10.0,0.6369249041440358,11
10.0,0.6680962167815798,12
10.0,0.6702396889047456,13
10.0,0.6910282488929171,14
10.0,0.648087596730347,15
10.0,0.6325583574185042,16
10.0,0.6664889627140484,17
10.0,0.6063733682911159,18
10.0,0.6064933918906732,19
10.0,0.6404968320445988,20
10.0,0.6945375662431348,21
10.0,0.6596662578271006,22
10.0,0.6361307842249753,23
10.0,0.6951912231237976,24
10.0,0.6918750838286772,25
10.0,0.6741178747436574,26
10.0,0.6561491902384206,27
10.0,0.6962745379658514,28
10.0,0.6945089827994274,29
10.0,0.6823330190575955,30
10.0,0.6471016820216887,31
10.0,0.6559736087441518,32
10.0,0.6328930872320445,33
10.0,0.649894282105169,34
10.0,0.6793666768040422,35
10.0,0.6874869602291096,36
10.0,0.6898618348440638,37
10.0,0.6456228481955603,38
10.0,0.6792295860053529,39
10.0,0.6751218624220192,40
10.0,0.684611502367623,41
10.0,0.6082723389870983,42
10.0,0.5889066517307107,43
10.0,0.5755983775667994,44
10.0,0.6437869796940681,45
10.0,0.6184710310660381,46
10.0,0.6597410543367388,47
10.0,0.6228995861778289,48
10.0,0.6903706115002674,49
10.0,0.6696935481629698,50
10.0,0.6351039960222892,51
10.0,0.7067497726332512,52
10.0,0.6670802667005387,53
10.0,0.651725103584486,54
10.0,0.6336337579314782,55
10.0,0.6814701245637876,56
10.0,0.6709822152757903,57
10.0,0.6866850020952475,58
10.0,0.7173510434306253,59
10.0,0.6986180556638011,60
10.0,0.7098778371186221,61
10.0,0.6854542925899405,62
10.0,0.6027390782861338,63
10.0,0.585331242278595,64
10.0,0.5675956531539448,65
10.0,0.5995455371769998,66
10.0,0.6153563825498477,67
10.0,0.6637575086065405,68
10.0,0.6305317705382392,69
10.0,0.6473896971027806,70
10.0,0.6109919601972251,71
10.0,0.5426846961846347,72
10.0,0.5396822816554456,73
10.0,0.597322938814523,74
10.0,0.6199094981084557,75
10.0,0.6536442343177633,76
10.0,0.6998839362942892,77
10.0,0.7030191447952399,78
10.0,0.618366979975406,79
10.0,0.5821014672735993,80
10.0,0.6569971131581923,81
10.0,0.5961128437875537,82
10.0,0.5711307220974382,83
10.0,0.5411916911611221,84
10.0,0.5887899748679261,85
10.0,0.6804683416989962,86
10.0,0.6709295840383845,87
10.0,0.6174707299861051,88
10.0,0.6271057392705403,89
10.0,0.6912420693203691,90
10.0,0.6501408407464799,91
10.0,0.6002841404979442,92
10.0,0.634648446797304,93
10.0,0.6465797394252765,94
10.0,0.6273448538864906,95
10.0,0.5803336971716729,96
10.0,0.5793264130547989,97
10.0,0.6526881447429482,98
10.0,0.650075420585761,99
10.0,0.6595501189992257,100
10.0,0.6405606091136086,101
10.0,0.6424933192634595,102
10.0,0.5641327827663029,103
10.0,0.585666987653461,104
10.0,0.6887816655387093,105
10.0,0.6599544434577362,106
10.0,0.6075594873799988,107
10.0,0.6425610505258782,108
10.0,0.6671708853054448,109
10.0,0.6385092832402183,110
10.0,0.6918785780394823,111
10.0,0.6523314338262274,112
10.0,0.6244102939115707,113
10.0,0.639851069811962,114
10.0,0.6926246108373566,115
10.0,0.6809341394236156,116
10.0,0.6618455185940672,117
10.0,0.6674984062518415,118
10.0,0.6384806023406059,119
10.0,0.6427083718113187,120
10.0,0.6294083483803646,121
10.0,0.6386117510323723,122
10.0,0.6268027750487207,123
10.0,0.6380332243484892,124
10.0,0.6488551521849174,125
10.0,0.6615465783034894,126
10.0,0.669371748969397,127
10.0,0.6562641864185412,128
10.0,0.6939600623559287,129
10.0,0.7047809927199683,130
10.0,0.735960996177675,131
10.0,0.724493887181882,132
10.0,0.7127265251942322,133
10.0,0.6394846912486234,134
10.0,0.6971065698566368,135
10.0,0.6447027632642378,136
10.0,0.6350574176380516,137
10.0,0.650923551847787,138
10.0,0.6768751573807775,139
10.0,0.6195598879910803,140
10.0,0.6092045107953634,141
10.0,0.6167276064565482,142
10.0,0.5940726871214095,143
10.0,0.5605421388246253,144
10.0,0.5513502166025026,145
10.0,0.5828592446302961,146
10.0,0.5794223473224895,147
10.0,0.5952387792131663,148
10.0,0.5754131235811922,149
