posttau,postmean0,iteratenr
10.0,0.2524775450666462,1
10.0,0.2524775450666462,2
10.0,0.2524775450666462,3
10.0,0.2524775450666462,4
10.0,0.39987407573923334,5
10.0,0.5648478025647814,6
10.0,0.7278420615185565,7
10.0,0.6475141321521977,8
10.0,0.6959646917826104,9
10.0,0.6742427188677905,10
10.0,0.6940837970083302,11
10.0,0.7536161289949753,12
10.0,0.7332988399253065,13
10.0,0.7280746736618211,14
10.0,0.6186548868361967,15
10.0,0.7044850673379306,16
10.0,0.6642215298862068,17
10.0,0.6536674693121349,18
10.0,0.6171846138259013,19
10.0,0.6421380858365894,20
10.0,0.6297340141692315,21
10.0,0.7193665159276535,22
10.0,0.8224496508030993,23
10.0,0.7725135193219913,24
10.0,0.808514260824832,25
10.0,0.7048068655253549,26
10.0,0.7657037051588812,27
10.0,0.7787011719857062,28
10.0,0.7930473799287628,29
10.0,0.6665431649099488,30
10.0,0.6248856114276661,31
10.0,0.5760551820245838,32
10.0,0.5800965778347856,33
10.0,0.5865484708398101,34
10.0,0.6278728808538967,35
10.0,0.5793010659492618,36
10.0,0.5721733633757233,37
10.0,0.6027531866743672,38
10.0,0.6203548309466215,39
10.0,0.6296476966505282,40
10.0,0.6347649635537136,41
10.0,0.6194244110139083,42
10.0,0.609695467807127,43
10.0,0.605620375994808,44
10.0,0.6147813024888199,45
10.0,0.6269116341000722,46
10.0,0.6168638463050475,47
10.0,0.631636424235912,48
10.0,0.5809555263650122,49
10.0,0.5337842191977898,50
10.0,0.5774903475917856,51
10.0,0.5791079504747468,52
10.0,0.602104385290817,53
10.0,0.6441796167206628,54
10.0,0.67848961255953,55
10.0,0.6624518368658711,56
10.0,0.6829093296353126,57
10.0,0.6574705219680826,58
10.0,0.6671139608129405,59
10.0,0.629303658814619,60
10.0,0.6332597135012807,61
10.0,0.6628845961077104,62
10.0,0.6683412966464324,63
10.0,0.741805847318289,64
10.0,0.8107081651747944,65
10.0,0.693869099808721,66
10.0,0.7231390669149129,67
10.0,0.8686918914774744,68
10.0,0.7271292569153138,69
10.0,0.6752225244043942,70
10.0,0.7294052158431972,71
10.0,0.6387063693756844,72
10.0,0.7366988671467636,73
10.0,0.6290418503110219,74
10.0,0.7209311796315636,75
10.0,0.7541487592605329,76
10.0,0.6746239499341765,77
10.0,0.6770468251869141,78
10.0,0.7499431153478199,79
10.0,0.7282946884781913,80
10.0,0.7826684848978813,81
10.0,0.7592690411909511,82
10.0,0.812414471791065,83
10.0,0.7381543901673314,84
10.0,0.63076742763222,85
10.0,0.711758465706157,86
10.0,0.6278853725457403,87
10.0,0.5578062403296299,88
10.0,0.5882393078122136,89
10.0,0.5428934960484716,90
10.0,0.5714756475604329,91
10.0,0.5591414050386696,92
10.0,0.5595390806010475,93
10.0,0.5543539840082528,94
10.0,0.5401732596944824,95
10.0,0.5151243169185427,96
10.0,0.5505447392438767,97
10.0,0.5809377876231046,98
10.0,0.6221749046133401,99
