posttau,postmean0,iteratenr
10.0,0.17271962252863535,1
10.0,0.3803255725868854,2
10.0,0.6111014466694283,3
10.0,0.7125637279069194,4
10.0,0.7368641756682408,5
10.0,0.7815283271562937,6
10.0,0.6838205279613172,7
10.0,0.7714947177824456,8
10.0,0.7661044520327448,9
10.0,0.7220426150334169,10
10.0,0.7327449245921642,11
10.0,0.6368004290691138,12
10.0,0.6032105831744718,13
10.0,0.558984816898145,14
10.0,0.681335789504686,15
10.0,0.7593380613415365,16
10.0,0.7461952506802964,17
10.0,0.6484912479171628,18
10.0,0.6307121051111357,19
10.0,0.6391780023904483,20
10.0,0.6295895811818717,21
10.0,0.6734673066703554,22
10.0,0.6848563418958469,23
10.0,0.6378384844400339,24
10.0,0.5884103721681867,25
10.0,0.6046139157321447,26
10.0,0.7052648943375991,27
10.0,0.6330723966630701,28
10.0,0.7194786041412085,29
10.0,0.8294899602852225,30
10.0,0.7745510384660582,31
10.0,0.6852535908665783,32
10.0,0.9078652495370437,33
10.0,0.8054752006519212,34
10.0,0.8671648889488385,35
10.0,0.8614472946913887,36
10.0,0.7451345257799727,37
10.0,0.7491069161255223,38
10.0,0.6938402131226613,39
10.0,0.6813299334853468,40
10.0,0.6357507062059949,41
10.0,0.7387143079382441,42
10.0,0.6507926330376024,43
10.0,0.6219469656554228,44
10.0,0.7008166691849601,45
10.0,0.8092954006584974,46
10.0,0.7685408973008774,47
10.0,0.7287807991086467,48
10.0,0.7443659795932527,49
10.0,0.7090335089018184,50
10.0,0.7274921974749778,51
10.0,0.7905561279069985,52
10.0,0.7939824570436437,53
10.0,0.7678525490665511,54
10.0,0.7356236581537617,55
10.0,0.78169315898453,56
10.0,0.7551982914734676,57
10.0,0.7792703354716182,58
10.0,0.7801391509653421,59
10.0,0.7417883350816172,60
10.0,0.6031616762766796,61
10.0,0.599482189242097,62
10.0,0.6687032870567305,63
10.0,0.8339609302860355,64
10.0,0.904502491240769,65
10.0,0.8180639670993819,66
10.0,0.8184105261738824,67
10.0,0.7739304561729572,68
10.0,0.7534792805303131,69
10.0,0.6426640744042214,70
10.0,0.6458766302513936,71
10.0,0.748380671024473,72
10.0,0.8152290995355205,73
10.0,0.7418313991465735,74
10.0,0.8141944869575556,75
10.0,0.7853426790453105,76
10.0,0.7434578427745134,77
10.0,0.6561282502217334,78
10.0,0.6227302920860613,79
10.0,0.6189555730390093,80
10.0,0.6543949666084086,81
10.0,0.6624571850113782,82
10.0,0.6800585714595327,83
10.0,0.667313122423828,84
10.0,0.5878206045087669,85
10.0,0.6486543778210893,86
10.0,0.6167458647742929,87
10.0,0.6290223542179687,88
10.0,0.6189016538190042,89
10.0,0.6646539174109437,90
10.0,0.6212779312117254,91
10.0,0.574951301008366,92
10.0,0.6191353757919513,93
10.0,0.6916055877504063,94
10.0,0.6465213684903283,95
10.0,0.6256582346104882,96
10.0,0.6465033288761204,97
10.0,0.6198047408223756,98
10.0,0.6687792251901115,99
10.0,0.6230476096637582,100
10.0,0.6966377571054682,101
10.0,0.6642458371256539,102
10.0,0.5593734896121231,103
10.0,0.6330907373677275,104
10.0,0.6137481092472419,105
10.0,0.6839216883241946,106
10.0,0.721314615211899,107
10.0,0.677820421946341,108
10.0,0.8364952155532989,109
10.0,0.7234287393541887,110
10.0,0.7113516858562287,111
10.0,0.7348946293256869,112
10.0,0.7075270830955972,113
10.0,0.73669514181727,114
10.0,0.7114930065782742,115
10.0,0.701732452692261,116
10.0,0.5788327672252224,117
10.0,0.6040552850099921,118
10.0,0.6641681386983247,119
10.0,0.6577424486701599,120
10.0,0.6415982981587551,121
10.0,0.636698521608552,122
10.0,0.612013384117816,123
10.0,0.604722114181792,124
10.0,0.6070801344159217,125
10.0,0.6632099134222762,126
10.0,0.6499213206872703,127
10.0,0.6338664295563314,128
10.0,0.6007768020255666,129
10.0,0.6398096116087723,130
10.0,0.6539882049901753,131
10.0,0.5938627626603803,132
10.0,0.6175864999814176,133
10.0,0.5984895946192443,134
10.0,0.57715545339289,135
10.0,0.6579362450365589,136
10.0,0.6162386126996705,137
