lower,upper,ave,x
1.460681567045878,1.81926084037813,1.5569707602732392,0.0
0.4783113278154536,0.772137799242396,0.5639356056543297,0.050505050505050504
0.4708917814360286,0.7371828312690412,0.5500049548317976,0.10101010101010101
0.46742723986241247,0.7095135192903481,0.5432328866037759,0.15151515151515152
0.4652634785161805,0.6823738310164801,0.5378634806748334,0.20202020202020202
0.46462041116008346,0.6793847737373455,0.5368340474847384,0.25252525252525254
0.4632344943976713,0.6597866054061352,0.5338802009375013,0.30303030303030304
0.46231352345593596,0.6545460903633951,0.5326984758378749,0.35353535353535354
0.46191660359282427,0.6465149174602443,0.5313143271286314,0.40404040404040403
0.459484859730655,0.6375146609830338,0.530031618470369,0.45454545454545453
0.45762848022281977,0.6195631978237258,0.5280170551414116,0.5050505050505051
0.4558453735784903,0.6095199696623245,0.5268512230179352,0.5555555555555556
0.45159902557977283,0.5992255035967575,0.5253749050008842,0.6060606060606061
0.43620279143476104,0.5871658107309934,0.5216339963844007,0.6565656565656566
0.4361948815527814,0.5869990539382233,0.5215910406660056,0.7070707070707071
0.4361885002636321,0.5864986200506475,0.5215390682438431,0.7575757575757576
0.43335950453598515,0.5854277141492723,0.5211147896040307,0.8080808080808081
0.43335517615832153,0.5854233857716087,0.521098195722397,0.8585858585858586
0.4248256910308573,0.5854197585490248,0.5195258372465551,0.9090909090909091
0.4248226213125282,0.5852965654000438,0.5194588494777861,0.9595959595959596
0.4247729731066321,0.5846904000825769,0.5193833056393484,1.0101010101010102
0.42477071765098445,0.5846881446269293,0.5193787786715404,1.0606060606060606
0.385446629903751,0.582011881392236,0.5142540140672981,1.1111111111111112
0.38544492436930333,0.5820101758577884,0.514198101999365,1.1616161616161615
0.38544342755226585,0.5820086790407508,0.5141709760146222,1.2121212121212122
0.3854421067354341,0.5820073582239191,0.5141664766266816,1.2626262626262625
0.3854409353698005,0.5820061868582855,0.5141646829957705,1.3131313131313131
0.38543989172993354,0.5820051432184186,0.5141624572724064,1.3636363636363635
0.38543895789930555,0.5820042093877906,0.514160380687221,1.4141414141414141
0.3854381189961798,0.5820033704846649,0.5141595417840954,1.4646464646464648
0.38543736257701827,0.5820026140655034,0.5140213692873692,1.5151515151515151
0.054614499292935326,0.5232528947557752,0.29680330696072893,1.5656565656565657
0.0546138780431945,0.5232522735060343,0.2967810050440632,1.6161616161616161
