posttau,postmean0,iteratenr
10.0,0.17271962253067788,1
10.0,0.19347420959560543,2
10.0,0.21536480961586654,3
10.0,0.39152267735371105,4
10.0,0.5583405447451977,5
10.0,0.7134397984450646,6
10.0,0.8572523718878018,7
10.0,0.7853451853407362,8
10.0,0.825671763546073,9
10.0,0.8513580559331515,10
10.0,0.8130467382664264,11
10.0,0.8019227691610797,12
10.0,0.7635228357877012,13
10.0,0.8519435146570075,14
10.0,0.8315670162694085,15
10.0,0.8470734572803458,16
10.0,0.6844734542904735,17
10.0,0.6899701050719856,18
10.0,0.6776158384946945,19
10.0,0.8839734013707529,20
10.0,0.7393191675568244,21
10.0,0.7132690759401623,22
10.0,0.8286277837710369,23
10.0,0.6858734165138142,24
10.0,0.7470718729800201,25
10.0,0.796705303872485,26
10.0,0.7236175534350037,27
10.0,0.6800955708782416,28
10.0,0.6559201468257273,29
10.0,0.5309798020995212,30
10.0,0.5239368850523856,31
10.0,0.5484698765768204,32
10.0,0.5788608257732193,33
10.0,0.6402810354605094,34
10.0,0.6574153117003886,35
10.0,0.7053745052138289,36
10.0,0.6903856602970851,37
10.0,0.6329209826569817,38
10.0,0.7132830067159882,39
10.0,0.8170633463551563,40
10.0,0.8235014714107244,41
10.0,0.857398366678493,42
10.0,0.8553555481283314,43
10.0,0.9420926089927035,44
10.0,0.8584977170371357,45
10.0,0.8951856828326008,46
10.0,0.9153324133230999,47
10.0,0.9396627773914336,48
10.0,0.9211938818136669,49
10.0,1.0019018833933455,50
10.0,1.084369360967078,51
10.0,0.9494321450212666,52
10.0,1.2016381402952248,53
10.0,1.0716507380829436,54
10.0,1.0308626598869062,55
10.0,1.0620144211516165,56
10.0,1.0481238910345287,57
10.0,0.9913142356115681,58
10.0,0.9210858579637596,59
10.0,1.081927355346058,60
10.0,0.8929103017125944,61
10.0,0.9768633509260984,62
10.0,0.9703730547058226,63
10.0,0.8760011186553431,64
10.0,0.8396166586923741,65
10.0,0.8785536426343546,66
10.0,0.7758888476770665,67
10.0,0.8451668703771457,68
10.0,0.6716973562305396,69
10.0,0.7804478345347838,70
10.0,0.9969006074329265,71
10.0,0.9675514657363277,72
10.0,1.0422873907075982,73
10.0,1.0557398767023793,74
10.0,1.0107894605943941,75
10.0,0.9611260922621584,76
10.0,1.0132653653612658,77
10.0,0.987200820709409,78
10.0,0.9923084904000906,79
10.0,0.7892677256232259,80
10.0,0.8747463302850976,81
10.0,0.9090535842275922,82
10.0,0.9684371422619714,83
10.0,1.1148792666766942,84
10.0,1.1159621186893145,85
10.0,1.0726305618930903,86
10.0,1.0186524482939514,87
10.0,1.0150407995669735,88
10.0,0.8107369373250071,89
10.0,1.0386419064426735,90
10.0,1.0358853582032037,91
10.0,0.8266167132445812,92
10.0,1.1029521052148057,93
10.0,0.8751368093702669,94
10.0,1.1036072783195958,95
10.0,1.0464132960295913,96
10.0,1.0716297060250703,97
10.0,0.8592082219181266,98
10.0,0.8949369150581705,99
10.0,0.810808293520982,100
10.0,1.048576077587074,101
10.0,1.0088925232292874,102
10.0,1.0023176983859958,103
10.0,0.9736294671893246,104
10.0,0.9934447519162565,105
10.0,1.1213916129844528,106
10.0,0.9759446806075907,107
10.0,0.8833267788913897,108
10.0,1.0103364712205618,109
10.0,0.9029209298301907,110
10.0,0.7570087010455315,111
10.0,0.8264322822007015,112
10.0,0.5362424152458457,113
10.0,0.5903642299355676,114
10.0,0.6730070985543991,115
10.0,0.7227916088816542,116
10.0,0.8529930664100657,117
10.0,0.8438898368443418,118
10.0,1.0034896295474767,119
10.0,0.9060187914696367,120
10.0,1.0028562948094866,121
10.0,1.0860592506595534,122
10.0,1.0964092157203116,123
10.0,0.8933996261106962,124
10.0,0.9670625789290193,125
10.0,1.049739150848595,126
10.0,0.8912557863577328,127
10.0,0.865190128518535,128
10.0,0.7504759970528678,129
10.0,0.7040905394563043,130
10.0,0.833928278041813,131
10.0,0.94362553292417,132
10.0,0.955380211007485,133
10.0,0.8708299897251826,134
10.0,0.8969248890232456,135
10.0,1.0487815239217781,136
10.0,0.9732143116232348,137
10.0,0.9000913283851278,138
10.0,0.9036188297614346,139
10.0,0.9018841633485449,140
10.0,1.0981503325995494,141
10.0,1.1160912413078978,142
10.0,1.0746355337790812,143
10.0,0.9680217721934099,144
10.0,0.8435679912355549,145
10.0,0.9514377694968823,146
10.0,0.9923140818872793,147
10.0,1.0306202574486498,148
10.0,0.8494473454007281,149
10.0,0.8476329390173706,150
10.0,1.0640551301128476,151
10.0,1.1746520510985292,152
10.0,0.9916613476115475,153
10.0,0.8198654647527139,154
10.0,0.9006142248442477,155
10.0,1.0735322672942387,156
10.0,1.0671698834109604,157
10.0,0.9514190689894653,158
10.0,1.258964560084123,159
10.0,1.0494191615639443,160
10.0,1.1472552922842583,161
10.0,0.9630960665419185,162
10.0,0.698760538299453,163
10.0,0.6087560741776569,164
10.0,0.5767605414400097,165
10.0,0.5499684300744783,166
10.0,0.5861901418644925,167
10.0,0.59806315358463,168
10.0,0.5726356134793963,169
10.0,0.6830238291775924,170
10.0,0.9336841359111278,171
10.0,1.236374625487252,172
10.0,1.03862671028299,173
10.0,1.0745578562226452,174
10.0,1.3227198520504484,175
10.0,1.3230252614578841,176
10.0,0.9432574886510917,177
10.0,0.7552009202756939,178
10.0,0.8725447588704593,179
10.0,0.9637330782857882,180
10.0,0.7935977186055784,181
10.0,0.6224437099115804,182
10.0,0.6838500393472222,183
10.0,0.6968877712186544,184
10.0,0.757288177999903,185
10.0,1.0290443907038331,186
10.0,0.8213766838498568,187
10.0,0.6161454084622463,188
10.0,0.6348936804622053,189
10.0,0.6259531318608798,190
10.0,0.6160001615281389,191
10.0,0.5963294158986485,192
10.0,0.6354567519178701,193
10.0,0.5934365893468712,194
10.0,0.861277915323307,195
10.0,0.8500959014960557,196
10.0,0.8725003596618391,197
10.0,0.9483376913997636,198
10.0,0.9668967628764996,199
10.0,1.0056428514483702,200
10.0,1.0148831887664744,201
10.0,0.7741844463254056,202
10.0,0.7166380625713334,203
10.0,0.6906135746366331,204
10.0,0.6773481902739041,205
10.0,0.7409181147947981,206
10.0,0.6965392805961736,207
10.0,0.7188510367839254,208
10.0,0.6872653647648539,209
10.0,0.6940738472414429,210
10.0,0.7798601174480996,211
10.0,0.7888055758727668,212
10.0,0.7398844082300511,213
10.0,0.6657564188150218,214
10.0,0.6405266192186884,215
10.0,0.6724250023851766,216
10.0,0.7533305202503687,217
10.0,0.806850942505058,218
10.0,0.7741159016281758,219
10.0,0.6856485363791479,220
10.0,0.6322334476551792,221
10.0,0.7392669695626358,222
10.0,0.7397692802736987,223
10.0,0.6494864705356913,224
10.0,0.6307661948304899,225
10.0,0.5932586007157877,226
10.0,0.5713042276370205,227
10.0,0.7799386618786766,228
10.0,0.9415476644453441,229
10.0,1.243135507170126,230
10.0,1.0245973649775435,231
10.0,1.1019162721044382,232
10.0,0.9885235154328135,233
10.0,0.7340522702141463,234
10.0,0.723619190224654,235
10.0,0.7671084947566952,236
10.0,0.8048571924602907,237
10.0,0.8914645447995433,238
10.0,0.8707061885356471,239
10.0,0.7267421415771829,240
10.0,0.811258793467344,241
10.0,0.8165965201608023,242
10.0,0.8369214040243494,243
10.0,0.8130448926847734,244
10.0,0.9003448926867902,245
10.0,0.8612396484145489,246
10.0,0.7847335006559887,247
10.0,0.7425411096989464,248
10.0,0.7910858088009811,249
10.0,0.7427641926086294,250
