lower,upper,ave,x
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.0
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.050505050505050504
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.10101010101010101
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.15151515151515152
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.20202020202020202
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.25252525252525254
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.30303030303030304
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.35353535353535354
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.40404040404040403
0.5627120355224176,0.8558212225338339,0.7044404340172945,0.45454545454545453
0.4814065014261489,0.8495476193892326,0.6895592223784611,0.5050505050505051
0.3552652203846921,0.7972689275095499,0.6020416830785552,0.5555555555555556
0.3231209223756484,0.7254247671378942,0.5331540807665911,0.6060606060606061
0.31468472881529397,0.6900188197597023,0.5065926942360229,0.6565656565656566
0.31071897980920327,0.6749642409583196,0.49341503268836095,0.7070707070707071
0.30892834979990674,0.6690005033307707,0.4858293922556898,0.7575757575757576
0.3027776471770078,0.6634425079413232,0.4764291559813234,0.8080808080808081
0.2976656202962651,0.6598624403019913,0.47098276749416734,0.8585858585858586
0.2953833162394839,0.6580040461678656,0.4673289600103149,0.9090909090909091
0.28229446968358934,0.6549864188125194,0.45756804344773955,0.9595959595959596
0.20837353159024785,0.6148233403882366,0.3880949264844751,1.0101010101010102
0.19419618764991153,0.5393561606594419,0.3409025091362039,1.0606060606060606
0.19195331021808257,0.5152008386611884,0.3252072464329834,1.1111111111111112
0.19131764832192108,0.5050055014808946,0.31959958113543724,1.1616161616161615
0.18850370126303412,0.4841622325052338,0.30901028484167875,1.2121212121212122
0.18320114217514022,0.4647613284735685,0.29966800800499865,1.2626262626262625
0.1794189117076705,0.4503637833084902,0.2918116845553367,1.3131313131313131
0.1747942451337891,0.442661655285925,0.28488210953445176,1.3636363636363635
0.16534147270086996,0.4345539393859325,0.27867555752020384,1.4141414141414141
0.1543283687306224,0.39469122435379156,0.26460644254278365,1.4646464646464648
0.1518039971898945,0.38499527111783516,0.25918719215662045,1.5151515151515151
0.14937063084614943,0.37532519373028284,0.2543252320073571,1.5656565656565657
0.14211384032461877,0.3691959872397411,0.24966660436305155,1.6161616161616161
0.1390573166862517,0.36266128945700415,0.24625906367363817,1.6666666666666667
0.1311481160965645,0.35887824655687484,0.24232433257564684,1.7171717171717171
0.11939285180588335,0.3469709098917795,0.2361357283193206,1.7676767676767677
0.09984264991217695,0.33985906277181,0.22736290305837528,1.8181818181818181
0.09924278956484578,0.33944897275616737,0.22566523514427766,1.8686868686868687
0.09846059756069853,0.335651500825243,0.22312793582123372,1.9191919191919191
0.09751765253713222,0.33493381307702114,0.22189387533212784,1.9696969696969697
0.08525418120416435,0.3323222969898093,0.21800375453040235,2.0202020202020203
0.043373607590470445,0.32396890179606463,0.20307420875176335,2.0707070707070705
0.023430177107620458,0.3092326497251795,0.1636978815783308,2.121212121212121
0.021394258085172355,0.3016921793457265,0.14448023056397435,2.1717171717171717
0.016641681430133698,0.26200583832550683,0.07818042230059426,2.2222222222222223
0.016111470061611722,0.2363222287786181,0.06814161452106599,2.272727272727273
0.015550687029696267,0.16728825633916525,0.05044221887332865,2.323232323232323
0.015515544457212904,0.16715285057651463,0.050242800464132306,2.3737373737373737
0.015379943073281985,0.16288461289454675,0.04924896509043384,2.4242424242424243
0.015241974370968695,0.1625951636970033,0.04888900373255154,2.474747474747475
0.015214317273845077,0.16248158353234046,0.04868031093706966,2.525252525252525
0.015164732882769776,0.16220301616062685,0.048500345569224154,2.5757575757575757
0.015147728101017131,0.16183559075607382,0.04834319160892756,2.6262626262626263
0.01501547332439869,0.16108748278268453,0.04756624315595767,2.676767676767677
0.01450857274304174,0.1609445240911047,0.04674908177911253,2.727272727272727
0.009818793223157197,0.08573797393945085,0.033787394680307094,2.7777777777777777
0.009584096196772451,0.0812343385486142,0.032965849332601195,2.8282828282828283
0.00930148340850118,0.0720783415556858,0.031045797658174758,2.878787878787879
0.009173580894965887,0.06941499420347347,0.030335966442843136,2.9292929292929295
0.009102464897086188,0.06799577604356523,0.029886193257641233,2.9797979797979797
0.00904638116576394,0.06608221354187005,0.029339760518850365,3.0303030303030303
0.009026760430917134,0.0660079530912043,0.029278266614550623,3.080808080808081
0.009003431334803243,0.06527033051889974,0.0291229208237777,3.1313131313131315
0.008906850216945532,0.06517161875075948,0.028983147617369788,3.1818181818181817
0.008605905706075887,0.06425296228184527,0.02843350083510809,3.2323232323232323
0.008033332677435978,0.062204174889342635,0.027839002747427538,3.282828282828283
0.00789867954856969,0.06132981110118539,0.027555526579178313,3.3333333333333335
0.007866640686389856,0.06078876138299437,0.027264162171665423,3.3838383838383836
0.007808687512106593,0.060434342008497344,0.02705593706902848,3.4343434343434343
0.0076887074768773244,0.06027878300538453,0.026866212503981492,3.484848484848485
0.00763359688452198,0.0594267534405003,0.02654821387588786,3.5353535353535355
0.007536150458994103,0.05931699681215305,0.026393184158657358,3.585858585858586
0.007454671569791398,0.05929151801421486,0.02625559458517117,3.6363636363636362
0.0072901899797955735,0.059046821418479195,0.02599898700063679,3.686868686868687
0.005299949330622335,0.05765657285813011,0.025046354570601538,3.7373737373737375
0.0019990620186561524,0.05464473798932559,0.022931210519710185,3.787878787878788
0.0015849534807721851,0.05129429723580276,0.02106682112684055,3.8383838383838382
0.0014154352136905523,0.050089458204525095,0.020155001849588693,3.888888888888889
0.0012043559530037474,0.042672899260600236,0.01791521979695538,3.9393939393939394
0.001137547180103883,0.040979068372862894,0.017089535326417535,3.98989898989899
0.00110880441179078,0.04020527624230063,0.016524271385190005,4.040404040404041
0.0010632333027391018,0.0374452228048716,0.01571040332562153,4.090909090909091
0.001031800932209725,0.03612141609830401,0.015239834228107901,4.141414141414141
0.0010137276431190535,0.0355164844920293,0.015015092785043312,4.191919191919192
0.0010091250679556771,0.035372633369697905,0.014887646072473368,4.242424242424242
0.0009985871251083217,0.03521037443462771,0.014733075581050784,4.292929292929293
0.0009920606971552356,0.034719356265670284,0.014516930507792451,4.343434343434343
0.0009846396249013505,0.03449146169138889,0.014376360911638868,4.393939393939394
0.000976800896954227,0.03442941438225372,0.014294848032294735,4.444444444444445
0.0009597695314575267,0.03409488120342545,0.014048738871455371,4.494949494949495
0.0009458790923328225,0.033574715066123854,0.013875103782451626,4.545454545454546
0.0009364704479950469,0.03349714552012612,0.013769780425729737,4.595959595959596
0.0009069387949215567,0.03335206270627181,0.013576594045482268,4.646464646464646
0.0009006587539971495,0.03333168228761644,0.01350085555222503,4.696969696969697
0.0008968328728221193,0.03331857229730451,0.01345382725823975,4.747474747474747
0.0008890594236233486,0.033316272402872577,0.01343524524491032,4.797979797979798
0.0008868310259004392,0.03331404400514966,0.013413033382349898,4.848484848484849
0.0008846711918194982,0.033279421529891925,0.013386636324231994,4.898989898989899
0.000875612389261132,0.03322099926968684,0.013350988016577385,4.94949494949495
0.0008728402615718268,0.03320243153133678,0.01331511828883424,5.0
