posttau,postmean0,iteratenr
10.0,0.26182853341260515,1
0.0,0.2595425394568784,2
0.0,1.7105713913770593,3
0.0,1.6114572170976953,4
0.0,1.4599274286102353,5
0.0,1.5713306384511248,6
0.0,1.0803957069915648,7
0.0,1.2673935176575948,8
0.0,1.6522406711433555,9
0.0,1.980063835737554,10
0.0,1.982543714679469,11
0.0,1.4700466760976962,12
0.0,1.2466115583174084,13
0.0,1.076476429283685,14
0.0,0.9450218346979851,15
0.0,1.0082377325252851,16
0.0,2.1180889410110404,17
0.0,2.1942668225219046,18
0.0,2.7253153545540054,19
0.0,1.8572537300660479,20
0.0,1.240250960634897,21
0.0,1.1866484363866516,22
0.0,1.3640903592300169,23
0.0,1.4100740578537376,24
0.0,1.4043101872128465,25
0.0,1.2199245805048713,26
0.0,0.9888038645118833,27
0.0,0.9652460501808835,28
0.0,2.1723456325264796,29
0.0,1.8438416064645997,30
0.0,1.863582765882595,31
0.0,0.699313180635212,32
0.0,2.215326309352776,33
0.0,3.7365970986994754,34
0.0,3.7122177107988223,35
0.0,0.9837275129763932,36
0.0,0.9183276264314133,37
0.0,1.4165242613861009,38
0.0,0.944747665721522,39
0.0,0.7910337359033134,40
0.0,0.7404118896836981,41
0.0,0.7223419648494741,42
0.0,0.7063595686292212,43
0.0,1.2080984690006031,44
0.0,0.7159311165907103,45
0.0,21.51461565666329,46
0.0,1.2234083170379244,47
0.0,1.272768722368335,48
0.0,0.9970473576297155,49
0.0,0.7622073937509238,50
0.0,0.666467137466146,51
0.0,0.6820647671412032,52
0.0,16.56478843172588,53
0.0,1.0205095294556221,54
0.0,1.3293994895329395,55
0.0,1.282293830694942,56
0.0,19.417836546537277,57
0.0,1.3512474057309698,58
0.0,1.6949640516566673,59
0.0,1.2096279273140909,60
0.0,1.0894009169984293,61
0.0,1.2901850862363455,62
0.0,1.519784462559352,63
0.0,1.4084627334224893,64
0.0,1.6341288407453485,65
0.0,1.3253108155284454,66
0.0,1.1234739423647784,67
0.0,1.1123416189783122,68
0.0,1.403809480978065,69
0.0,1.0042339426902485,70
0.0,2.8251258611152545,71
0.0,0.9107597802386836,72
0.0,0.8979037286183681,73
0.0,2.023701265181875,74
0.0,3.6311394029417516,75
0.0,2.0609367561177674,76
0.0,1.0138876203140406,77
0.0,2.459503661789258,78
0.0,1.3874703866713989,79
0.0,2.0892678378103797,80
0.0,0.9403065323360063,81
0.0,1.1377681993800672,82
0.0,5.754482158757935,83
0.0,1.3824778288059623,84
0.0,1.034037181034709,85
0.0,0.8063621097230687,86
0.0,1.3136904504373503,87
0.0,1.7950262366575354,88
0.0,2.75450701996796,89
0.0,2.6999910622635226,90
0.0,2.665141957972479,91
0.0,1.7405892454229968,92
0.0,2.5821097034937655,93
0.0,3.668455539586051,94
0.0,11.630116374474955,95
0.0,1.26318045075878,96
0.0,1.1393597156981352,97
0.0,1.3412901628999183,98
0.0,2.1157552752603985,99
0.0,1.470120724898537,100
0.0,0.9399214632329077,101
0.0,0.8807359033692332,102
0.0,0.7612753373942084,103
0.0,1.560491874907436,104
0.0,1.1654014470636267,105
0.0,1.0103064154818173,106
0.0,2.4942576568730495,107
0.0,3.8221776285280704,108
0.0,4.391265908023863,109
0.0,3.870013839161589,110
0.0,2.300659985734505,111
0.0,0.9895642571106321,112
0.0,2.3071673315288543,113
0.0,1.8424791883060596,114
0.0,1.2258650282808636,115
0.0,1.182280323556311,116
0.0,1.2220376820511636,117
0.0,1.9876685368278324,118
0.0,0.8927232745700172,119
0.0,1.039640596199437,120
0.0,1.9448766052365878,121
0.0,2.2346147040187057,122
0.0,1.2132458777716089,123
0.0,15.414496070290358,124
0.0,1.5809125969494786,125
0.0,9.009672676026991,126
0.0,2.208253182620956,127
0.0,21.29987855954807,128
0.0,1.2289883924802898,129
0.0,16.233743374999175,130
0.0,0.9408213296787518,131
