lower,upper,ave,x
0.5283515000195218,0.7675245577222789,0.6288005490019555,0.0
0.528351500015431,0.7675245577181882,0.6288005489978647,0.050505050505050504
0.5283513504711421,0.7675244081738992,0.6288003994535758,0.10101010101010101
0.5283458846281345,0.7675189423308916,0.6287653420240548,0.15151515151515152
0.5278822860423867,0.7669411255647394,0.6283187536176941,0.20202020202020202
0.5277708970355852,0.7667152408543843,0.6280738311119117,0.25252525252525254
0.5271045782160617,0.7637747841537745,0.62673615189958,0.30303030303030304
0.5260872686205855,0.7594078605009118,0.625205845931496,0.35353535353535354
0.5243003410978181,0.756891282213639,0.6227221114656478,0.40404040404040403
0.5187953263989792,0.7500279848039055,0.6181108098568386,0.45454545454545453
0.5079769634071332,0.7402530723555774,0.6120913552282582,0.5050505050505051
0.49521606277789904,0.7311008825735034,0.6048274863438534,0.5555555555555556
0.4844983681638111,0.7252165836528219,0.5993217786850086,0.6060606060606061
0.462304257819104,0.7077713568012101,0.5867064217921693,0.6565656565656566
0.44234514544750825,0.6937405820614997,0.575996998788454,0.7070707070707071
0.4361787738342165,0.6887284914777916,0.5702601188670596,0.7575757575757576
0.42347431864166785,0.6820865187931859,0.5623561789888053,0.8080808080808081
0.4139779044847332,0.6747795695134671,0.5531217406980842,0.8585858585858586
0.4006644918761045,0.6695229646325317,0.5445484027340273,0.9090909090909091
0.3713629768158086,0.6549247629363473,0.5261870130012543,0.9595959595959596
0.3539293225906058,0.6354256482986989,0.5087974011561607,1.0101010101010102
0.33957282312151815,0.6199437401849213,0.49315773697108317,1.0606060606060606
0.32876140579186064,0.6058678500217732,0.4799577462593678,1.1111111111111112
0.3216591024717951,0.5954974697112452,0.4704754662853178,1.1616161616161615
0.310740021188432,0.5818707627552276,0.45933220437181216,1.2121212121212122
0.3056987980820899,0.5768953184669718,0.45311702368745005,1.2626262626262625
0.2931212861792536,0.572123064789023,0.444379263750685,1.3131313131313131
0.28711703326148685,0.568948944494492,0.43975775405544987,1.3636363636363635
0.26279364350164663,0.560246094602461,0.4252250034868722,1.4141414141414141
0.2577357438998291,0.5575379150781415,0.4204479804742104,1.4646464646464648
0.19659276827077032,0.5459532102626743,0.39812601628852673,1.5151515151515151
0.12089167438997045,0.5249722938665361,0.3632763336265788,1.5656565656565657
0.10290932958525145,0.5207670608264703,0.3465557345519533,1.6161616161616161
0.08953445547553471,0.5149028298330951,0.3257036092838774,1.6666666666666667
0.056152114537047174,0.4988409330898823,0.2767854907104915,1.7171717171717171
0.04679559709825107,0.4800151187479565,0.23258260977848752,1.7676767676767677
0.02959160466669578,0.4071587498325364,0.12907589127638633,1.8181818181818181
0.02706711008047517,0.24592669686725943,0.08043618213038246,1.8686868686868687
0.02654561473622551,0.20732751172678687,0.0731186259262125,1.9191919191919191
0.02618968069840648,0.16824770433862507,0.06689139243049214,1.9696969696969697
0.026016961379776667,0.15537619973077443,0.06424736339547128,2.0202020202020203
0.025550436705147898,0.14421443622464075,0.06213427209448254,2.0707070707070705
0.024676348325067154,0.12196473329950477,0.058582776613154884,2.121212121212121
0.024438390706320062,0.11792032329174768,0.057341458309755636,2.1717171717171717
0.023890066359497888,0.11341453110491205,0.05609447284056801,2.2222222222222223
0.023554469363631616,0.11034355756408877,0.05512603240571332,2.272727272727273
0.023382070809407164,0.10739389178847852,0.054323975727960445,2.323232323232323
0.023224110066128425,0.106476361277885,0.053881805853317984,2.3737373737373737
0.02234596564226622,0.10321942630478738,0.052300017216394094,2.4242424242424243
0.02077663466659955,0.0996388125613757,0.0509055182232388,2.474747474747475
0.020087862784427035,0.0985917948366623,0.05027922189758011,2.525252525252525
0.01985474705529832,0.0978630527015626,0.04978664857643044,2.5757575757575757
0.017627125459599775,0.09500229622480336,0.04836395632408155,2.6262626262626263
0.015950818684325428,0.09242040746198796,0.04710479128735767,2.676767676767677
0.014648839551802496,0.09085562774019591,0.04641432391408813,2.727272727272727
0.013809659137754289,0.08918978655710211,0.04561944690383455,2.7777777777777777
0.011117719963421455,0.08776731501901672,0.044437499889202314,2.8282828282828283
0.007678567403360754,0.08600317017090564,0.04260537595179742,2.878787878787879
0.006178470665116854,0.08461037057864255,0.04151214436993888,2.9292929292929295
0.005867860247858163,0.08395146536324848,0.04078510452356104,2.9797979797979797
0.005832821903076549,0.08390656958404807,0.04060807751911461,3.0303030303030303
0.0003199009741063186,0.079793422285003,0.03498590574457866,3.080808080808081
0.0003012214710423204,0.07461628647867902,0.02659148716645193,3.1313131313131315
0.0002836558591528443,0.06529435158665495,0.018171270785033295,3.1818181818181817
0.000267136165897375,0.057560850645099415,0.012668195314005837,3.2323232323232323
0.00025159866347620726,0.053372720097741785,0.010551753869427078,3.282828282828283
0.0002369835989535573,0.04935687456684404,0.008776165287327881,3.3333333333333335
0.00022323494153956807,0.04311158246811879,0.006750303123557373,3.3838383838383836
0.0002103001459973935,0.04293926880617448,0.006575170906340567,3.4343434343434343
0.00019812993118963957,0.03903403288494642,0.00504356817668056,3.484848484848485
0.00018667807282734836,0.033431152502970116,0.003727957409681098,3.5353535353535355
0.0001759012095336392,0.030881273566061154,0.0031140301062862826,3.585858585858586
0.00016575866138243537,0.02552970584160663,0.002439496514757354,3.6363636363636362
0.00015621226011995257,0.02394310719695128,0.002164868481362886,3.686868686868687
0.00014722619032246303,0.02005052990460976,0.0016792609922676729,3.7373737373737375
0.00013876684078803557,0.018283620232582617,0.0015185214460805025,3.787878787878788
0.00013080266550233394,0.018125106928368686,0.001474052785907075,3.8383838383838382
0.00012330405355902063,0.015050781839274493,0.0012574986832252645,3.888888888888889
0.0001162432074538218,0.013851092014952356,0.001160584221011575,3.9393939393939394
0.00010959402920783326,0.011795795651812418,0.0010155955080923317,3.98989898989899
0.00010333201381021337,0.011464925843840828,0.0009558254108493759,4.040404040404041
9.743414950304025e-5,0.00924292310033899,0.0007882723047573522,4.090909090909091
9.187882446186593e-5,0.009181153888486357,0.0007617151609976524,4.141414141414141
