posttau,postmean0,iteratenr
10.0,0.2123235829221366,1
10.0,0.7734275668456532,2
10.0,1.1681676587468097,3
10.0,1.2917377233729894,4
10.0,1.1954155856673627,5
10.0,1.2076089711149172,6
10.0,1.1131110413128285,7
10.0,0.9441092753119803,8
10.0,0.8481205724347255,9
10.0,1.0654589255047249,10
10.0,1.1809619371147866,11
10.0,1.2648190251149858,12
10.0,1.198780449224014,13
10.0,0.839665030444301,14
10.0,1.0212084456983683,15
10.0,1.1994987006750268,16
10.0,1.1252033831164192,17
10.0,0.8852155718283251,18
10.0,0.5821206161551351,19
10.0,0.8740322297030354,20
10.0,0.7794837614884396,21
10.0,0.98678124042085,22
10.0,0.7801863489135866,23
10.0,1.3208877432673922,24
10.0,1.0949109972031918,25
10.0,1.0131094990770315,26
10.0,0.945224952682891,27
10.0,1.1944698087651477,28
10.0,1.2116055860370383,29
10.0,0.9818631826505713,30
10.0,0.8616626142140862,31
10.0,0.8379975418349637,32
10.0,1.097999217429057,33
10.0,0.9387468326313757,34
10.0,0.9673361352107731,35
10.0,1.0015349749759155,36
10.0,0.8910243395656219,37
10.0,0.7301035465873564,38
10.0,0.8045583520861077,39
10.0,0.7400640320648194,40
10.0,0.8194209766151965,41
10.0,0.9023377944487319,42
10.0,0.7184581854209335,43
10.0,0.6940136650364808,44
10.0,0.9504671227571033,45
10.0,1.2953111019104815,46
10.0,1.0586822908883802,47
10.0,0.9587188342772076,48
10.0,0.9540081583695292,49
10.0,1.1231295231690772,50
10.0,1.051940615089615,51
10.0,0.8709299381797913,52
10.0,0.9098909302353487,53
10.0,1.0434766734906862,54
10.0,1.119392858745696,55
10.0,0.8532349026500741,56
10.0,1.097230264966598,57
10.0,0.9345729656437342,58
10.0,1.0785587549276408,59
10.0,1.409984334133336,60
10.0,1.1864998820251265,61
10.0,0.980553134253892,62
10.0,0.973871036361133,63
10.0,1.0421882273420797,64
10.0,1.3557149982717687,65
10.0,0.8391182003901786,66
10.0,1.2264969288658825,67
10.0,1.2274808081489699,68
10.0,1.2021560848505228,69
10.0,1.0556441688667622,70
10.0,1.114462724347756,71
10.0,1.1289918728683748,72
10.0,1.1222979485883293,73
10.0,1.175428444865902,74
10.0,0.8859593638359187,75
10.0,0.9429821833796842,76
10.0,0.9081633081809879,77
10.0,1.053965268836158,78
10.0,1.1869458505392092,79
10.0,1.193142066403652,80
10.0,1.3081305789776614,81
10.0,1.0411694792383217,82
10.0,1.072992978519996,83
10.0,0.929418667583508,84
10.0,1.1880617919237155,85
10.0,1.0831227872405786,86
10.0,1.1363804106320408,87
10.0,1.0839077845462406,88
10.0,1.1522816860667557,89
10.0,1.0800249080702335,90
10.0,1.1513803480793852,91
10.0,1.2661782830310184,92
10.0,1.1679847238609815,93
10.0,1.1502620585395034,94
10.0,1.0122595611206302,95
10.0,0.9644544104954342,96
10.0,0.9078388610163938,97
10.0,1.098482411423236,98
10.0,0.970566258381043,99
10.0,0.8641875313557092,100
10.0,1.095834595145853,101
10.0,1.0966389571011055,102
10.0,1.0447715610275095,103
10.0,1.0269711702200612,104
10.0,1.07830736404323,105
10.0,0.9759055269763905,106
10.0,0.8519114198201965,107
10.0,1.1044603648175957,108
10.0,1.3145427539963779,109
10.0,1.2521461281233763,110
10.0,1.1488992815145078,111
10.0,1.0998838911912188,112
10.0,1.0196132547032846,113
10.0,0.8303538572166098,114
10.0,1.092309633570069,115
10.0,1.2360078187275576,116
10.0,1.1185420416178429,117
10.0,1.3006069334644226,118
10.0,1.029486277207469,119
10.0,1.198980102508733,120
10.0,1.1010730650205514,121
10.0,1.0057741615455333,122
10.0,0.9244205292071687,123
10.0,1.1421662063554718,124
10.0,1.0724955629181196,125
10.0,1.181039273193144,126
10.0,1.3682737737375577,127
10.0,1.0371456073718464,128
10.0,1.3390559358051968,129
10.0,1.0965330807883384,130
10.0,1.1282207571899925,131
10.0,0.9973060029986526,132
10.0,0.9040978050757338,133
10.0,1.119259565309347,134
10.0,1.0407002530163654,135
10.0,0.9909196011636896,136
10.0,1.4343663366095425,137
10.0,1.2720076206691744,138
10.0,1.4217259552089903,139
10.0,1.0850678021313354,140
10.0,1.2249172806975455,141
10.0,1.4027198970558996,142
10.0,1.4001900218683,143
10.0,1.0427556337491186,144
10.0,1.1961308043011192,145
10.0,0.884532291100138,146
10.0,1.1755598610794307,147
10.0,1.377167544229528,148
10.0,1.1118883999628686,149
10.0,0.9053189344998305,150
10.0,1.1199298522539594,151
10.0,1.1594281348614601,152
10.0,1.2087260530686117,153
10.0,1.2331678159424726,154
10.0,0.9798212434976955,155
10.0,0.8812619126134039,156
10.0,0.8827323175407303,157
10.0,0.7744288809332668,158
10.0,1.1790850071674377,159
10.0,1.1518421945632185,160
10.0,0.9634626042796106,161
10.0,0.9929428082723208,162
10.0,1.1817064504828119,163
10.0,1.1827759255016956,164
10.0,1.1399305979668142,165
10.0,1.043835232502813,166
10.0,0.8515668273037139,167
10.0,1.0021714746195276,168
10.0,1.0407823578809718,169
10.0,1.002988088546941,170
10.0,1.0711440406418706,171
10.0,1.0343417656883938,172
10.0,0.9803307695024767,173
10.0,1.0928312796964588,174
10.0,1.3188325420635194,175
10.0,1.4327730024193712,176
10.0,1.6543129013831737,177
10.0,1.2757074488224993,178
10.0,1.2571868668111097,179
10.0,0.984649420157974,180
10.0,1.1066632436928585,181
10.0,1.1001154158415873,182
10.0,1.024430717754164,183
10.0,1.028920130796061,184
10.0,0.9586739501407047,185
10.0,0.7438454412230366,186
10.0,1.0558633407049256,187
10.0,1.4296142857343275,188
10.0,1.1736155823279233,189
10.0,1.1082812783972629,190
10.0,1.205077285309446,191
10.0,1.1133183314836237,192
10.0,1.103141033095408,193
10.0,1.0945549966117412,194
10.0,1.0294951669721217,195
10.0,1.035997032919476,196
10.0,1.0562274039178419,197
10.0,1.0583835499372694,198
10.0,0.7824426011868609,199
10.0,1.052180233527784,200
10.0,1.1599844488472217,201
10.0,0.9865711875115525,202
10.0,1.0780023746213594,203
10.0,1.1132948688846789,204
10.0,1.0772380787838656,205
10.0,1.3182675025258581,206
10.0,1.1834096404303527,207
10.0,1.1114384364266237,208
10.0,1.0067069048523196,209
10.0,1.0265434940456857,210
10.0,1.2000362060334304,211
10.0,0.9691717042860918,212
10.0,0.9035597439958002,213
10.0,1.022156311373732,214
10.0,1.1195799355982379,215
10.0,1.2036699545041851,216
10.0,1.235673524982881,217
10.0,1.2764818417176547,218
10.0,1.5138799500596323,219
10.0,1.2572460689436995,220
10.0,1.4557411640489584,221
10.0,0.9524409338478381,222
10.0,1.097617212096678,223
10.0,1.4218945995566643,224
10.0,1.4271249491265974,225
10.0,1.1161578149856957,226
10.0,1.0501274833760188,227
10.0,0.8250654686995395,228
10.0,0.9713827845665862,229
10.0,1.1909998584230845,230
10.0,0.8129094721666912,231
10.0,0.7276787589427164,232
10.0,0.754414982796016,233
10.0,1.1147852510299059,234
10.0,0.9788758017991177,235
10.0,1.2135961296302247,236
10.0,1.0066902411185448,237
10.0,1.1444614482911355,238
10.0,1.2370730051939287,239
10.0,0.8759977398274994,240
10.0,0.859847862357295,241
10.0,0.8732660917977587,242
10.0,1.1173668364995004,243
10.0,1.1627329011340353,244
10.0,0.9613758725050375,245
10.0,1.004362471406379,246
10.0,1.185573103682885,247
10.0,1.2896266860602736,248
10.0,1.1895232050881257,249
10.0,1.1726574360886726,250
