posttau,postmean0,iteratenr
10.0,0.29392004250004766,1
10.0,0.3611841825723497,2
10.0,0.37802239310858654,3
10.0,0.3383373740853488,4
10.0,0.45057953570127596,5
10.0,0.7317799215668354,6
10.0,0.8875789960544718,7
10.0,0.8979017309050982,8
10.0,0.8123126922944807,9
10.0,0.8575902866505434,10
10.0,0.7376146068418549,11
10.0,0.663075532406388,12
10.0,0.8901928818270903,13
10.0,0.8118417262895656,14
10.0,0.7286920400803408,15
10.0,0.6828865328936901,16
10.0,0.710983888541133,17
10.0,0.8275287801789712,18
10.0,0.6643643190654215,19
10.0,0.6211458201327945,20
10.0,0.6828865328936901,21
10.0,0.6705383903415111,22
10.0,0.7949772206390675,23
10.0,0.7172454675033132,24
10.0,0.7177223857834738,25
10.0,0.7501559379361452,26
10.0,0.699072499641799,27
10.0,0.6805502858135302,28
10.0,0.6643643190654215,29
10.0,0.7783839887747668,30
10.0,0.6775943397360001,31
10.0,1.0304262334786634,32
10.0,0.8259610990523792,33
10.0,0.7292678192206522,34
10.0,0.7204834161534738,35
10.0,0.839126885956544,36
10.0,0.7339161282559861,37
10.0,0.7657185990820334,38
10.0,0.9346190688891174,39
10.0,0.8206588920011515,40
10.0,0.6251533194103684,41
10.0,0.6292578113041098,42
10.0,0.6614777877784609,43
10.0,0.7275287435224622,44
10.0,0.7694644039244232,45
10.0,0.8310194552886986,46
10.0,0.7434923124473157,47
10.0,0.703323817965968,48
10.0,0.7364429404786218,49
10.0,0.6834652438889475,50
10.0,0.7036173455731526,51
10.0,0.6605105900318082,52
10.0,0.6854009468931774,53
10.0,0.7582308105045781,54
10.0,0.7606651476016645,55
10.0,0.8479731192955919,56
10.0,0.7375947562543171,57
10.0,0.6458325222629192,58
10.0,0.6731677970415565,59
10.0,0.6450799841684749,60
10.0,0.7534514142066376,61
10.0,0.6333235522377532,62
10.0,0.6073265634709886,63
10.0,0.6443742117875749,64
10.0,0.9807621342585481,65
10.0,0.8799350258520616,66
10.0,0.687885964310058,67
10.0,0.7018928352713039,68
10.0,0.716686361558061,69
10.0,0.66707796189252,70
10.0,0.6475001816563094,71
10.0,0.7000533914044755,72
10.0,0.7131830326092522,73
10.0,0.6937910632856639,74
10.0,0.866964259142319,75
10.0,0.7902008231026266,76
10.0,0.6730430518218228,77
10.0,0.6841004832636818,78
10.0,0.6806886467853919,79
10.0,0.606830288822797,80
10.0,0.6249465379236142,81
10.0,0.64057845498962,82
10.0,0.6464312582813245,83
10.0,0.8447301281654903,84
10.0,0.6558876221246758,85
10.0,0.6830174560363789,86
10.0,0.7534742740153277,87
10.0,0.6481584480192796,88
10.0,0.6250860218247272,89
10.0,0.7154085485964425,90
10.0,0.600366070623293,91
10.0,0.590416046636172,92
10.0,0.7524232755737983,93
10.0,0.8220292131951912,94
10.0,0.7531613824217525,95
10.0,0.7875209634963747,96
10.0,0.6898558658949848,97
10.0,0.647672818560755,98
10.0,0.7615201811613272,99
10.0,0.6912221788666372,100
10.0,0.5958207938902536,101
10.0,0.6384577875001011,102
10.0,0.6222256346474843,103
10.0,0.7868845609701084,104
10.0,0.7162553069725626,105
10.0,0.6400854001586107,106
10.0,0.6472543668574157,107
10.0,0.8619983622603378,108
10.0,0.9008291023216811,109
10.0,1.020817789600229,110
10.0,0.9053767364009687,111
10.0,0.8906175511733715,112
10.0,0.9978228806412328,113
10.0,0.7549420753932798,114
10.0,0.7222232835634297,115
10.0,0.795862018206517,116
10.0,0.8011150850789744,117
10.0,0.767451113022834,118
10.0,0.8371644910432355,119
10.0,0.9407792999562163,120
10.0,0.9821356873288527,121
10.0,0.9096903291190032,122
10.0,0.7874434340573995,123
10.0,0.7413454014223615,124
10.0,0.7023990863834462,125
10.0,0.7819835714714877,126
10.0,0.5979411861049043,127
10.0,0.6283684193725492,128
10.0,0.5840283638064816,129
10.0,0.9365703725894401,130
10.0,0.679968467575128,131
10.0,0.7077342403440848,132
10.0,0.6787619810793087,133
10.0,0.6281496283511941,134
10.0,0.653573747633909,135
10.0,0.716614508627523,136
10.0,0.8719200266450613,137
10.0,0.983861090972353,138
10.0,0.6323679941932852,139
10.0,0.5995434302764081,140
10.0,0.7139392049081567,141
10.0,0.7757253780249506,142
10.0,0.6501021953096958,143
10.0,0.6745959445012418,144
10.0,0.6594213226559102,145
10.0,0.6875440080706661,146
10.0,0.6737930310361031,147
10.0,0.8031109900712106,148
10.0,0.8329413985939564,149
10.0,0.9575820362234598,150
10.0,1.0157148213425022,151
10.0,0.7841792809965598,152
10.0,0.918159445441351,153
10.0,0.8270928295671117,154
10.0,0.8193342646758712,155
10.0,0.7556287264230049,156
10.0,0.9075525315031968,157
10.0,0.6584577966890487,158
10.0,0.6893179395207916,159
10.0,0.8023989313469311,160
10.0,0.6818316257107798,161
10.0,0.6770155260051922,162
10.0,0.6879362070043226,163
10.0,0.5881894174837958,164
10.0,0.8389322565242026,165
10.0,0.6310978776875419,166
10.0,0.6692747665408393,167
10.0,0.7353312954330108,168
10.0,0.6467459730106949,169
10.0,0.7725811809026828,170
10.0,0.7195757846322349,171
10.0,0.6372558381228022,172
10.0,0.5953344397871607,173
10.0,0.7050190293246705,174
10.0,0.6798059379882262,175
10.0,0.8917019915415302,176
10.0,0.5988980209863997,177
10.0,0.6331615711618246,178
10.0,0.7331383618897334,179
10.0,0.7880055263590583,180
10.0,0.6824208525567844,181
10.0,0.6876712873861753,182
10.0,0.6782839779475903,183
10.0,0.6734801983391666,184
